ts,event,ticker,side,rating,price,atr,align,reason,option_symbol,expiration,dte,strike,opt_type,bid,ask,mid,spread_pct,delta,theta,mid_iv,open_interest,volume,breakeven_move,gates,score,rejected,sig_ticker,sig_side,sig_rating,sig_align
2026-07-27T10:15:06,candidate,,,,,,,,QQQ260729P00688000,2026-07-29,2,688.0,put,7.64,7.69,7.665,0.0065,0.565,-0.7954,0.2404,804,754,3.145,spread=P;open_interest=P;volume=P;iv=P;breakeven=F,-1.0,breakeven,QQQ,SELL,-7,RIDE_both
2026-07-27T10:15:06,candidate,,,,,,,,QQQ260729P00689000,2026-07-29,2,689.0,put,8.13,8.19,8.16,0.0074,0.586,-0.7785,0.238,329,309,2.64,spread=P;open_interest=F;volume=P;iv=P;breakeven=F,-1.0,open_interest,QQQ,SELL,-7,RIDE_both
2026-07-27T10:15:06,candidate,,,,,,,,QQQ260729P00690000,2026-07-29,2,690.0,put,8.59,8.74,8.665,0.0173,0.602,-0.7593,0.2409,1376,2355,2.145,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.7316,,QQQ,SELL,-7,RIDE_both
2026-07-27T10:15:06,candidate,,,,,,,,QQQ260729P00691000,2026-07-29,2,691.0,put,9.17,9.24,9.205,0.0076,0.628,-0.7381,0.2335,733,271,1.685,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.8062,,QQQ,SELL,-7,RIDE_both
2026-07-27T10:15:06,candidate,,,,,,,,QQQ260729P00692000,2026-07-29,2,692.0,put,9.74,9.86,9.8,0.0122,0.645,-0.7144,0.2368,567,117,1.28,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.8627,,QQQ,SELL,-7,RIDE_both
2026-07-27T10:15:06,candidate,,,,,,,,QQQ260729P00693000,2026-07-29,2,693.0,put,10.28,10.47,10.375,0.0183,0.671,-0.6893,0.2288,391,30,0.855,spread=P;open_interest=F;volume=F;iv=P;breakeven=P,-1.0,open_interest,QQQ,SELL,-7,RIDE_both
2026-07-27T10:15:06,candidate,,,,,,,,QQQ260729P00694000,2026-07-29,2,694.0,put,10.96,11.1,11.03,0.0127,0.687,-0.6617,0.2416,1070,103,0.51,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.8622,,QQQ,SELL,-7,RIDE_both
2026-07-27T10:15:06,candidate,,,,,,,,QQQ260729P00695000,2026-07-29,2,695.0,put,11.28,11.91,11.595,0.0543,0.713,-0.6321,0.2289,1400,135,0.075,spread=F;open_interest=P;volume=P;iv=P;breakeven=P,-1.0,spread,QQQ,SELL,-7,RIDE_both
2026-07-27T10:15:06,candidate,,,,,,,,QQQ260729P00696000,2026-07-29,2,696.0,put,11.98,12.59,12.285,0.0497,0.734,-0.6014,0.2191,464,5,-0.235,spread=P;open_interest=F;volume=F;iv=P;breakeven=P,-1.0,open_interest,QQQ,SELL,-7,RIDE_both
2026-07-27T10:15:06,candidate,,,,,,,,QQQ260729P00697000,2026-07-29,2,697.0,put,12.71,13.32,13.015,0.0469,0.75,-0.5684,0.2315,399,5,-0.505,spread=P;open_interest=F;volume=F;iv=P;breakeven=P,-1.0,open_interest,QQQ,SELL,-7,RIDE_both
2026-07-27T10:15:06,candidate,,,,,,,,QQQ260729P00698000,2026-07-29,2,698.0,put,13.35,14.19,13.77,0.061,0.774,-0.535,0.209,155,0,-0.75,spread=F;open_interest=F;volume=F;iv=P;breakeven=P,-1.0,spread,QQQ,SELL,-7,RIDE_both
2026-07-27T10:15:06,candidate,,,,,,,,QQQ260729P00699000,2026-07-29,2,699.0,put,14.18,15.32,14.75,0.0773,0.789,-0.5009,0.2895,234,2,-0.77,spread=F;open_interest=F;volume=F;iv=P;breakeven=P,-1.0,spread,QQQ,SELL,-7,RIDE_both
2026-07-27T10:30:01,signal,SPY,SELL,-5,738.315,1.1927,RIDE_both,,,,,,,,,,,,,,,,,,,,,,,
2026-07-27T10:30:03,candidate,,,,,,,,SPY260727P00742000,2026-07-27,0,742.0,put,2.26,2.27,2.265,0.0044,0.497,-0.7555,0.2002,7808,112196,-1.42,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.7117,,SPY,SELL,-5,RIDE_both
2026-07-27T10:30:03,candidate,,,,,,,,SPY260727P00743000,2026-07-27,0,743.0,put,2.89,2.92,2.905,0.0103,0.623,-1.0567,0.1892,3587,120939,-1.78,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.6783,,SPY,SELL,-5,RIDE_both
2026-07-27T10:30:03,candidate,,,,,,,,SPY260728P00741000,2026-07-28,1,741.0,put,2.74,2.76,2.75,0.0073,0.434,-0.9329,0.1518,1697,12969,0.065,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.6012,,SPY,SELL,-5,RIDE_both
2026-07-27T10:30:03,candidate,,,,,,,,SPY260728P00742000,2026-07-28,1,742.0,put,3.19,3.23,3.21,0.0125,0.499,-0.9504,0.1479,1826,12954,-0.475,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.715,,SPY,SELL,-5,RIDE_both
2026-07-27T10:30:03,candidate,,,,,,,,SPY260728P00743000,2026-07-28,1,743.0,put,3.74,3.76,3.75,0.0053,0.571,-0.9477,0.1417,2583,13333,-0.935,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.765,,SPY,SELL,-5,RIDE_both
2026-07-27T10:30:03,candidate,,,,,,,,SPY260728P00744000,2026-07-28,1,744.0,put,4.32,4.36,4.34,0.0092,0.645,-0.9216,0.1367,3273,13547,-1.345,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.6718,,SPY,SELL,-5,RIDE_both
2026-07-27T10:30:03,candidate,,,,,,,,SPY260729P00740000,2026-07-29,2,740.0,put,3.7,3.73,3.715,0.0081,0.413,-0.8617,0.1767,4227,1883,2.03,spread=P;open_interest=P;volume=P;iv=P;breakeven=F,-1.0,breakeven,SPY,SELL,-5,RIDE_both
2026-07-27T10:30:03,candidate,,,,,,,,SPY260729P00741000,2026-07-29,2,741.0,put,4.11,4.12,4.115,0.0024,0.452,-0.8649,0.173,1454,2528,1.43,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.5486,,SPY,SELL,-5,RIDE_both
2026-07-27T10:30:03,candidate,,,,,,,,SPY260729P00742000,2026-07-29,2,742.0,put,4.53,4.58,4.555,0.011,0.494,-0.8605,0.1692,1168,2883,0.87,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.6826,,SPY,SELL,-5,RIDE_both
2026-07-27T10:30:03,candidate,,,,,,,,SPY260729P00743000,2026-07-29,2,743.0,put,5.01,5.08,5.045,0.0139,0.539,-0.8482,0.1654,751,1506,0.36,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.817,,SPY,SELL,-5,RIDE_both
2026-07-27T10:30:03,candidate,,,,,,,,SPY260729P00744000,2026-07-29,2,744.0,put,5.54,5.59,5.565,0.009,0.574,-0.8273,0.168,625,1769,-0.12,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.8411,,SPY,SELL,-5,RIDE_both
2026-07-27T10:30:03,candidate,,,,,,,,SPY260729P00745000,2026-07-29,2,745.0,put,6.06,6.22,6.14,0.0261,0.633,-0.7972,0.158,2610,2432,-0.545,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.6866,,SPY,SELL,-5,RIDE_both
2026-07-27T10:30:03,candidate,,,,,,,,SPY260729P00746000,2026-07-29,2,746.0,put,6.51,6.97,6.74,0.0682,0.681,-0.758,0.1502,4105,1171,-0.945,spread=F;open_interest=P;volume=P;iv=P;breakeven=P,-1.0,spread,SPY,SELL,-5,RIDE_both
2026-07-27T12:55:01,signal,SPY,SELL,-7,737.15,1.0089,RIDE_both,,,,,,,,,,,,,,,,,,,,,,,
2026-07-27T12:55:03,candidate,,,,,,,,SPY260727P00740000,2026-07-27,0,740.0,put,1.8,1.82,1.81,0.011,0.555,-1.1818,0.2288,10235,258645,-1.04,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.6417,,SPY,SELL,-7,RIDE_both
2026-07-27T12:55:03,candidate,,,,,,,,SPY260727P00741000,2026-07-27,0,741.0,put,2.45,2.48,2.465,0.0122,0.644,-0.8304,0.2213,6803,150543,-1.385,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.79,,SPY,SELL,-7,RIDE_both
2026-07-27T12:55:03,candidate,,,,,,,,SPY260727P00742000,2026-07-27,0,742.0,put,3.22,3.26,3.24,0.0123,0.725,-0.5677,0.2199,7808,134070,-1.61,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.7348,,SPY,SELL,-7,RIDE_both
2026-07-27T12:55:03,candidate,,,,,,,,SPY260727P00743000,2026-07-27,0,743.0,put,4.08,4.12,4.1,0.0098,0.795,-0.3841,0.2234,3587,132383,-1.75,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.6834,,SPY,SELL,-7,RIDE_both
2026-07-27T12:55:03,candidate,,,,,,,,SPY260728P00740000,2026-07-28,1,740.0,put,3.22,3.25,3.235,0.0093,0.524,-1.2463,0.1641,9191,30459,0.385,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.5518,,SPY,SELL,-7,RIDE_both
2026-07-27T12:55:03,candidate,,,,,,,,SPY260728P00741000,2026-07-28,1,741.0,put,3.72,3.75,3.735,0.008,0.58,-1.1692,0.1593,1697,18198,-0.115,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.6833,,SPY,SELL,-7,RIDE_both
2026-07-27T12:55:03,candidate,,,,,,,,SPY260728P00742000,2026-07-28,1,742.0,put,4.3,4.35,4.325,0.0116,0.638,-1.0706,0.1552,1826,16849,-0.525,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.782,,SPY,SELL,-7,RIDE_both
2026-07-27T12:55:03,candidate,,,,,,,,SPY260728P00743000,2026-07-28,1,743.0,put,4.96,5.0,4.98,0.008,0.696,-0.9526,0.1513,2583,14464,-0.87,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.7703,,SPY,SELL,-7,RIDE_both
2026-07-27T12:55:03,candidate,,,,,,,,SPY260728P00744000,2026-07-28,1,744.0,put,5.69,5.73,5.71,0.007,0.751,-0.8097,0.1476,3273,15074,-1.14,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.7182,,SPY,SELL,-7,RIDE_both
2026-07-27T12:55:03,candidate,,,,,,,,SPY260729P00740000,2026-07-29,2,740.0,put,4.36,4.39,4.375,0.0069,0.513,-1.0049,0.1786,4227,5793,1.525,spread=P;open_interest=P;volume=P;iv=P;breakeven=F,-1.0,breakeven,SPY,SELL,-7,RIDE_both
2026-07-27T12:55:03,candidate,,,,,,,,SPY260729P00741000,2026-07-29,2,741.0,put,4.83,4.89,4.86,0.0123,0.551,-0.9725,0.1746,1454,5039,1.01,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.5748,,SPY,SELL,-7,RIDE_both
2026-07-27T12:55:03,candidate,,,,,,,,SPY260729P00742000,2026-07-29,2,742.0,put,5.34,5.43,5.385,0.0167,0.59,-0.93,0.1711,1168,6482,0.535,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.7088,,SPY,SELL,-7,RIDE_both
2026-07-27T12:55:03,candidate,,,,,,,,SPY260729P00743000,2026-07-29,2,743.0,put,5.9,5.98,5.94,0.0135,0.629,-0.8772,0.167,751,4623,0.09,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.8379,,SPY,SELL,-7,RIDE_both
2026-07-27T12:55:03,candidate,,,,,,,,SPY260729P00744000,2026-07-29,2,744.0,put,6.32,6.83,6.575,0.0776,0.673,-0.8166,0.1604,625,4612,-0.275,spread=F;open_interest=P;volume=P;iv=P;breakeven=P,-1.0,spread,SPY,SELL,-7,RIDE_both
2026-07-27T12:55:03,candidate,,,,,,,,SPY260729P00745000,2026-07-29,2,745.0,put,7.09,7.5,7.295,0.0562,0.709,-0.7462,0.1597,2610,4083,-0.555,spread=F;open_interest=P;volume=P;iv=P;breakeven=P,-1.0,spread,SPY,SELL,-7,RIDE_both
2026-07-27T12:55:03,candidate,,,,,,,,SPY260729P00746000,2026-07-29,2,746.0,put,7.54,8.23,7.885,0.0875,0.748,-0.6696,0.1882,4105,3802,-0.965,spread=F;open_interest=P;volume=P;iv=P;breakeven=P,-1.0,spread,SPY,SELL,-7,RIDE_both
2026-07-27T12:55:03,candidate,,,,,,,,SPY260729P00747000,2026-07-29,2,747.0,put,8.58,9.07,8.825,0.0555,0.787,-0.5889,0.1382,2372,2539,-1.025,spread=F;open_interest=P;volume=P;iv=P;breakeven=P,-1.0,spread,SPY,SELL,-7,RIDE_both
2026-07-27T13:00:01,signal,QQQ,SELL,-7,678.54,1.5078,RIDE_both,,,,,,,,,,,,,,,,,,,,,,,
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260727P00682000,2026-07-27,0,682.0,put,2.57,2.58,2.575,0.0039,0.554,-1.5241,0.3641,1636,67918,-0.885,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.64,,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260727P00683000,2026-07-27,0,683.0,put,3.2,3.23,3.215,0.0093,0.612,-1.2246,0.3683,2076,66741,-1.245,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.7367,,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260727P00684000,2026-07-27,0,684.0,put,3.9,3.96,3.93,0.0153,0.667,-0.9761,0.3586,3656,55936,-1.53,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.773,,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260727P00685000,2026-07-27,0,685.0,put,4.67,4.84,4.755,0.0358,0.717,-0.7761,0.3489,7353,68219,-1.705,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.5734,,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260727P00686000,2026-07-27,0,686.0,put,5.55,5.72,5.635,0.0302,0.762,-0.6146,0.3548,1485,47516,-1.825,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.6071,,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260728P00682000,2026-07-28,1,682.0,put,5.08,5.12,5.1,0.0078,0.526,-2.0874,0.2975,544,8206,1.64,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.4846,,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260728P00683000,2026-07-28,1,683.0,put,5.59,5.63,5.61,0.0071,0.554,-2.0181,0.2991,438,6292,1.15,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.5637,,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260728P00684000,2026-07-28,1,684.0,put,6.12,6.17,6.145,0.0081,0.587,-1.9348,0.2946,591,6536,0.685,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.6496,,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260728P00685000,2026-07-28,1,685.0,put,6.71,6.76,6.735,0.0074,0.622,-1.8373,0.2846,1897,9350,0.275,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.7351,,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260728P00686000,2026-07-28,1,686.0,put,7.28,7.46,7.37,0.0244,0.652,-1.7281,0.2858,1166,3970,-0.09,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.7578,,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260728P00687000,2026-07-28,1,687.0,put,7.47,8.37,7.92,0.1136,0.684,-1.6103,0.2877,379,3935,-0.54,spread=F;open_interest=F;volume=P;iv=P;breakeven=P,-1.0,spread,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260728P00688000,2026-07-28,1,688.0,put,8.5,9.1,8.8,0.0682,0.719,-1.4862,0.2601,905,5696,-0.66,spread=F;open_interest=P;volume=P;iv=P;breakeven=P,-1.0,spread,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260728P00689000,2026-07-28,1,689.0,put,8.61,10.1,9.355,0.1593,0.747,-1.3061,0.2762,567,4511,-1.105,spread=F;open_interest=P;volume=P;iv=P;breakeven=P,-1.0,spread,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260728P00690000,2026-07-28,1,690.0,put,10.1,10.47,10.285,0.036,0.779,-1.0856,0.2591,3421,4540,-1.175,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.5139,,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260729P00682000,2026-07-29,2,682.0,put,7.13,7.18,7.155,0.007,0.514,-1.6317,0.3222,243,1462,3.695,spread=P;open_interest=F;volume=P;iv=P;breakeven=F,-1.0,open_interest,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260729P00683000,2026-07-29,2,683.0,put,7.63,7.69,7.66,0.0078,0.536,-1.6064,0.3205,319,1530,3.2,spread=P;open_interest=F;volume=P;iv=P;breakeven=F,-1.0,open_interest,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260729P00684000,2026-07-29,2,684.0,put,8.13,8.19,8.16,0.0074,0.556,-1.5759,0.3206,491,912,2.7,spread=P;open_interest=F;volume=P;iv=P;breakeven=F,-1.0,open_interest,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260729P00685000,2026-07-29,2,685.0,put,8.64,8.75,8.695,0.0127,0.581,-1.5395,0.3137,1478,3530,2.235,spread=P;open_interest=P;volume=P;iv=P;breakeven=F,-1.0,breakeven,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260729P00686000,2026-07-29,2,686.0,put,9.2,9.32,9.26,0.013,0.602,-1.5001,0.3145,464,438,1.8,spread=P;open_interest=F;volume=P;iv=P;breakeven=P,-1.0,open_interest,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260729P00687000,2026-07-29,2,687.0,put,9.78,9.91,9.845,0.0132,0.626,-1.4535,0.3081,1063,1194,1.385,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.75,,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260729P00688000,2026-07-29,2,688.0,put,10.39,10.54,10.465,0.0143,0.646,-1.4048,0.3065,804,938,1.005,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.8193,,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260729P00689000,2026-07-29,2,689.0,put,10.8,11.45,11.125,0.0584,0.671,-1.3496,0.3012,329,432,0.665,spread=F;open_interest=F;volume=P;iv=P;breakeven=P,-1.0,spread,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260729P00690000,2026-07-29,2,690.0,put,11.55,12.11,11.83,0.0473,0.691,-1.2912,0.3102,1376,2562,0.37,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.5013,,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260729P00691000,2026-07-29,2,691.0,put,12.3,12.8,12.55,0.0398,0.715,-1.2296,0.3029,733,353,0.09,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.5763,,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260729P00692000,2026-07-29,2,692.0,put,13.01,13.69,13.35,0.0509,0.736,-1.1641,0.2894,567,135,-0.11,spread=F;open_interest=P;volume=P;iv=P;breakeven=P,-1.0,spread,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260729P00693000,2026-07-29,2,693.0,put,13.75,14.49,14.12,0.0524,0.754,-1.0967,0.3147,391,51,-0.34,spread=F;open_interest=F;volume=F;iv=P;breakeven=P,-1.0,spread,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260729P00694000,2026-07-29,2,694.0,put,14.51,15.18,14.845,0.0451,0.777,-1.0274,0.3078,1070,132,-0.615,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.4401,,QQQ,SELL,-7,RIDE_both
2026-07-27T13:00:03,candidate,,,,,,,,QQQ260729P00695000,2026-07-29,2,695.0,put,15.24,15.83,15.535,0.038,0.794,-0.957,0.2993,1400,180,-0.925,spread=P;open_interest=P;volume=P;iv=P;breakeven=P,0.5007,,QQQ,SELL,-7,RIDE_both
2026-07-27T14:40:01,signal,SPY,SELL,-7,736.79,0.6783,RIDE_both,,,,,,,,,,,,,,,,,,,,,,,
